"SENSE"	"A1"	"A2"	"A3"	"A4"	"A5"	"A6"	"A7"	"A8"	"A9"	"A10"	"A11"	"A12"	"A13"	"A14"	"A15"	"A16"	"A17"	"A18"	"A19"	"A20"	"A21"	"A22"	"A23"	"A24"	"A25"	"A26"	"A27"	"A28"	"A29"	"A30"	"A31"	"A32"	"A33"	"A34"	"A35"	"A36"	"A37"	"A38"	"A39"	"A40"	"A41"	"A42"	"A43"	"A44"	"A45"	"A46"	"A47"	"A48"	"A49"	"A50"	"A51"	"A52"	"A53"	"A54"	"A55"	"A56"	"A57"	"A58"	"A59"	"A60"	"A61"	"A62"	"A63"	"A64"	"A65"	"A66"	"A67"	"A68"	"A69"	"A70"	"A71"	"A72"	"A73"	"A74"	"A75"	"A76"	"A77"	"A78"	"A79"	"A80"	"A81"	"A82"	"A83"	"A84"	"A85"	"A86"	"A87"	"A88"	"A89"	"A90"	"A91"	"A92"	"A93"	"A94"	"A95"	"A96"	"A97"	"A98"	"A99"	"A100"	"A101"	"A102"	"A103"	"A104"	"A105"	"A106"	"A107"	"A108"	"A109"	"A110"
"2:40:00::"	"always"	"what"	"you"	"you"	"you_always"	"always_what"	"what_you"	"but_you_always"	"you_always_what"	"always_what_you"	"what_you_can"	"CC"	"PRP"	"RB"	"VB"	"WP"	"PRP"	"MD"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"you"	"may"	"think"	"we"	"did"	"n't"	"person"	"and"	"person"	"but"	"you"	"always"	"get"	"what"	"you"	"can"	"when"	"you"	"can"	"and"	"we"	"have"	"no"	"guarantee"	"that"	"a"	"fingerprint"	"record"	"on"	"them"	"could"	"n't"	"be"	"useful"	"before"	"we"	"were"	"through_with"	"this"	"case"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:35:03::"	"'d_better"	"him"	"i"	"to"	"i_'d_better"	"'d_better_him"	"him_to"	"``_i_'d_better"	"i_'d_better_him"	"'d_better_him_to"	"him_to_bed"	"ε"	"MD"	"VB"	"VB"	"PRP"	"TO"	"NN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"person"	"say"	"get"	"him"	"to"	"bed"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:40:00::"	"you"	"enough"	"have"	"blanket"	"have_you"	"you_enough"	"enough_blanket"	"``_have_you"	"have_you_enough"	"you_enough_blanket"	"enough_blanket_''"	"ε"	"VBP"	"PRP"	"VB"	"JJ"	"NN"	"ε"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"have"	"get"	"enough"	"blanket"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:39:00::"	"may"	"``"	"student"	"the"	"student_may"	"may_``"	"``_the"	"the_student_may"	"student_may_``"	"may_``_the"	"``_the_feel"	"DT"	"NN"	"MD"	"VB"	"ε"	"DT"	"NN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"it"	"is"	"of_course"	"to"	"work_on"	"extant"	"or"	"projected"	"building"	"where"	"either"	"or"	"owner"	"will"	"explain"	"their"	"necessity"	"so_that"	"the"	"student"	"may"	"get"	"the"	"feel"	"of"	"real"	"interior_design"	"demand"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:40:00::"	"negro"	"a"	"the"	"bad"	"the_negro"	"negro_a"	"a_bad"	"``_the_negro"	"the_negro_a"	"negro_a_bad"	"a_bad_slice"	"ε"	"DT"	"NN"	"VB"	"DT"	"JJ"	"NN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"the"	"get"	"a"	"bad"	"slice"	"on"	"his"	"chest"	"from"	"the"	"knife"	"wound"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:30:00::"	"n't"	"lost"	"did"	","	"did_n't"	"n't_lost"	"lost_,"	"they_did_n't"	"did_n't_lost"	"n't_lost_,"	"lost_,_person"	"PRP"	"VBD"	"RB"	"VB"	"JJ"	"ε"	"NNP"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"because"	"they"	"be"	"new"	"man"	"and"	"be"	"sure"	"that"	"they"	"did"	"n't"	"get"	"lost"	"person"	"had"	"place"	"person"	"and"	"person"	"in"	"the"	"center"	"of"	"the"	"patrol"	"as"	"it"	"file_out"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:35:03::"	"``"	"the"	","	"basket"	",_``"	"``_the"	"the_basket"	"say_,_``"	",_``_the"	"``_the_basket"	"the_basket_for"	"VB"	"ε"	"ε"	"VB"	"DT"	"NN"	"IN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"person"	"she"	"say"	"the"	"basket"	"for"	"the"	"breakable"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:30:03::"	"never"	"the"	"he"	"chance"	"he_never"	"never_the"	"the_chance"	"but_he_never"	"he_never_the"	"never_the_chance"	"the_chance_."	"CC"	"PRP"	"RB"	"VB"	"DT"	"NN"	"ε"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"he"	"mean"	"to"	"say"	"but"	"he"	"never"	"get"	"the"	"chance"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:30:03::"	"he"	"the"	"when"	"answer"	"when_he"	"he_the"	"the_answer"	"∅_when_he"	"when_he_the"	"he_the_answer"	"the_answer_to"	"ε"	"WRB"	"PRP"	"VB"	"DT"	"NN"	"TO"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"he"	"get"	"the"	"answer"	"to"	"his"	"question"	"he"	"will"	"be"	"discouraged"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:40:01::"	"group"	"five"	"the"	"hit"	"the_group"	"group_five"	"five_hit"	"∅_the_group"	"the_group_five"	"group_five_hit"	"five_hit_and"	"ε"	"NN"	"NNP"	"VB"	"JJ"	"NN"	"CC"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"group"	"get"	"five"	"hit"	"and"	"all"	"three"	"of"	"their"	"run"	"off"	"person"	"before"	"person"	"take_over"	"in"	"the"	"top"	"of"	"the"	"fourth"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:40:01::"	"group"	"a"	"the"	"run"	"the_group"	"group_a"	"a_run"	"∅_the_group"	"the_group_a"	"group_a_run"	"a_run_in"	"ε"	"DT"	"NNP"	"VB"	"DT"	"NN"	"IN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"group"	"get"	"a"	"run"	"in"	"the"	"first"	"inning"	"when"	"person"	"along"	"with"	"person"	"the"	"two"	"group"	"who"	"get"	"a"	"pair"	"of"	"hit"	"double"	"to"	"right"	"center"	"move"	"to"	"third"	"on"	"person"	"single"	"to"	"right"	"and"	"cross"	"on"	"person"	"wild_pitch"	"into"	"the"	"dirt"	"in_front"	"of"	"the"	"plate"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:40:01::"	"who"	"a"	"group"	"pair"	"group_who"	"who_a"	"a_pair"	"two_group_who"	"group_who_a"	"who_a_pair"	"a_pair_of"	"JJ"	"NNP"	"WP"	"VB"	"DT"	"NN"	"IN"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"the"	"group"	"get"	"a"	"run"	"in"	"the"	"first"	"inning"	"person"	"along"	"with"	"person"	"the"	"two"	"group"	"who"	"get"	"a"	"pair"	"of"	"hit"	"double"	"to"	"right"	"center"	"move"	"to"	"third"	"on"	"person"	"single"	"to"	"right"	"and"	"cross"	"on"	"person"	"wild_pitch"	"into"	"the"	"dirt"	"in_front"	"of"	"the"	"plate"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:39:00::"	","	"a"	"season"	"thrill"	"season_,"	",_a"	"a_thrill"	"the_season_,"	"season_,_a"	",_a_thrill"	"a_thrill_a_few"	"DT"	"NN"	"ε"	"VB"	"DT"	"NN"	"JJ"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"the"	"crowd"	"at"	"the"	"twenty-first"	"annual"	"k._of_c._games"	"indoor"	"meet"	"of"	"the"	"season"	"get"	"a"	"thrill"	"a_few"	"minute"	"earlier"	"when"	"a"	"slender"	"bespectacled"	"woman"	"break"	"the"	"one"	"week"	"old"	"world_record"	"in"	"the"	"half_mile"	"run"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:39:00::"	"you"	"the"	"once"	"feel"	"once_you"	"you_the"	"the_feel"	"``_once_you"	"once_you_the"	"you_the_feel"	"the_feel_of"	"ε"	"RB"	"PRP"	"VB"	"DT"	"NN"	"RB"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"once"	"get"	"the"	"feel"	"of"	"it"	"there"	"not"	"much"	"to"	"it"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:30:00::"	"timing"	"off"	"your"	"''"	"your_timing"	"timing_off"	"off_''"	",_your_timing"	"your_timing_off"	"timing_off_''"	"off_''_."	"ε"	"PRP$"	"NN"	"VB"	"JJ"	"ε"	"ε"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"it"	"kind_of"	"like"	"golf"	"if"	"you"	"do"	"n't"	"swing"	"club"	"very"	"often"	"your"	"timing"	"get"	"off"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:30:00::"	"leg"	"kinda"	"your"	"dead"	"your_leg"	"leg_kinda"	"kinda_dead"	",_your_leg"	"your_leg_kinda"	"leg_kinda_dead"	"kinda_dead_''"	"ε"	"PRP$"	"NN"	"VB"	"RB"	"JJ"	"ε"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"if"	"you"	"kick"	"your"	"leg"	"get"	"kinda"	"dead"	"he"	"explain"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:40:00::"	"possible"	"sufficient"	"be"	"water"	"be_possible"	"possible_sufficient"	"sufficient_water"	"would_be_possible"	"be_possible_sufficient"	"possible_sufficient_water"	"sufficient_water_and"	"MD"	"VB"	"TO"	"VB"	"JJ"	"NN"	"CC"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"in"	"november"	"surveying"	"was"	"do"	"under"	"person"	"on"	"the"	"mountain"	"to"	"ascertain"	"if"	"it"	"would"	"be"	"possible"	"get"	"sufficient"	"water"	"and"	"fall"	"to"	"operate"	"an"	"electric"	"power_plant"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:30:00::"	"was"	"underway"	"enterprise"	","	"enterprise_was"	"was_underway"	"underway_,"	"person_enterprise_was"	"enterprise_was_underway"	"was_underway_,"	"underway_,_the"	"NNP"	"NN"	"VBD"	"VB"	"JJ"	"ε"	"DT"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"at"	"about"	"the"	"the"	"person"	"enterprise"	"was"	"get"	"underway"	"the"	"group"	"start"	"construction"	"of"	"a"	"chair"	"stock"	"factory"	"on"	"the"	"site"	"of"	"the"	"present"	"group"	"intend"	"to"	"use"	"its"	"surplus"	"power"	"for"	"generate"	"electricity"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
"2:40:00::"	"you"	"the"	"``"	"rest"	"``_you"	"you_the"	"the_rest"	"∅_``_you"	"``_you_the"	"you_the_rest"	"the_rest_when"	"ε"	"ε"	"PRP"	"VB"	"DT"	"NN"	"WRB"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"get"	"the"	"rest"	"when"	"i'm"	"safely"	"out"	"of"	"location"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	
